Memory Length,25000,
Trigger Level,0.00V,
Source,CH1,
Probe,1.000E+01,
Vertical Units,V,
Vertical Scale,5.000E-01,
Vertical Position,-1.000E+00,
Horizontal Units,S,
Horizontal Scale,2.000E-01,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Sampling Period,1.000E-04,
Firmware,V1.13,
Time,17-Dec-13 17:22:40,
Mode,Detail,
Waveform Data,
-1.250000e+00,0.000000e+00,
-1.249900e+00,0.000000e+00,
-1.249800e+00,0.000000e+00,
-1.249700e+00,0.000000e+00,
-1.249600e+00,0.000000e+00,
-1.249500e+00,0.000000e+00,
-1.249400e+00,-2.000000e-02,
-1.249300e+00,0.000000e+00,
-1.249200e+00,0.000000e+00,
-1.249100e+00,-2.000000e-02,
-1.249000e+00,-2.000000e-02,
-1.248900e+00,0.000000e+00,
-1.248800e+00,0.000000e+00,
-1.248700e+00,0.000000e+00,
-1.248600e+00,0.000000e+00,
-1.248500e+00,0.000000e+00,
-1.248400e+00,0.000000e+00,
-1.248300e+00,0.000000e+00,
-1.248200e+00,0.000000e+00,
-1.248100e+00,0.000000e+00,
-1.248000e+00,0.000000e+00,
-1.247900e+00,0.000000e+00,
-1.247800e+00,0.000000e+00,
-1.247700e+00,0.000000e+00,
-1.247600e+00,0.000000e+00,
-1.247500e+00,0.000000e+00,
-1.247400e+00,0.000000e+00,
-1.247300e+00,0.000000e+00,
-1.247200e+00,0.000000e+00,
-1.247100e+00,-2.000000e-02,
-1.247000e+00,0.000000e+00,
-1.246900e+00,0.000000e+00,
-1.246800e+00,0.000000e+00,
-1.246700e+00,0.000000e+00,
-1.246600e+00,0.000000e+00,
-1.246500e+00,0.000000e+00,
-1.246400e+00,0.000000e+00,
-1.246300e+00,-2.000000e-02,
-1.246200e+00,0.000000e+00,
-1.246100e+00,-2.000000e-02,
-1.246000e+00,0.000000e+00,
-1.245900e+00,0.000000e+00,
-1.245800e+00,0.000000e+00,
-1.245700e+00,-2.000000e-02,
-1.245600e+00,0.000000e+00,
-1.245500e+00,0.000000e+00,
-1.245400e+00,2.000000e-02,
-1.245300e+00,0.000000e+00,
-1.245200e+00,0.000000e+00,
-1.245100e+00,0.000000e+00,
-1.245000e+00,0.000000e+00,
-1.244900e+00,-2.000000e-02,
-1.244800e+00,0.000000e+00,
-1.244700e+00,0.000000e+00,
-1.244600e+00,-2.000000e-02,
-1.244500e+00,0.000000e+00,
-1.244400e+00,0.000000e+00,
-1.244300e+00,-2.000000e-02,
-1.244200e+00,0.000000e+00,
-1.244100e+00,0.000000e+00,
-1.244000e+00,0.000000e+00,
-1.243900e+00,0.000000e+00,
-1.243800e+00,0.000000e+00,
-1.243700e+00,-2.000000e-02,
-1.243600e+00,0.000000e+00,
-1.243500e+00,0.000000e+00,
-1.243400e+00,-2.000000e-02,
-1.243300e+00,-2.000000e-02,
-1.243200e+00,0.000000e+00,
-1.243100e+00,0.000000e+00,
-1.243000e+00,0.000000e+00,
-1.242900e+00,0.000000e+00,
-1.242800e+00,0.000000e+00,
-1.242700e+00,0.000000e+00,
-1.242600e+00,-2.000000e-02,
-1.242500e+00,0.000000e+00,
-1.242400e+00,0.000000e+00,
-1.242300e+00,0.000000e+00,
-1.242200e+00,0.000000e+00,
-1.242100e+00,0.000000e+00,
-1.242000e+00,-2.000000e-02,
-1.241900e+00,0.000000e+00,
-1.241800e+00,0.000000e+00,
-1.241700e+00,0.000000e+00,
-1.241600e+00,0.000000e+00,
-1.241500e+00,0.000000e+00,
-1.241400e+00,0.000000e+00,
-1.241300e+00,0.000000e+00,
-1.241200e+00,0.000000e+00,
-1.241100e+00,0.000000e+00,
-1.241000e+00,0.000000e+00,
-1.240900e+00,-2.000000e-02,
-1.240800e+00,0.000000e+00,
-1.240700e+00,0.000000e+00,
-1.240600e+00,0.000000e+00,
-1.240500e+00,0.000000e+00,
-1.240400e+00,0.000000e+00,
-1.240300e+00,0.000000e+00,
-1.240200e+00,0.000000e+00,
-1.240100e+00,0.000000e+00,
-1.240000e+00,0.000000e+00,
-1.239900e+00,0.000000e+00,
-1.239800e+00,0.000000e+00,
-1.239700e+00,0.000000e+00,
-1.239600e+00,0.000000e+00,
-1.239500e+00,0.000000e+00,
-1.239400e+00,0.000000e+00,
-1.239300e+00,0.000000e+00,
-1.239200e+00,0.000000e+00,
-1.239100e+00,0.000000e+00,
-1.239000e+00,0.000000e+00,
-1.238900e+00,0.000000e+00,
-1.238800e+00,-2.000000e-02,
-1.238700e+00,-2.000000e-02,
-1.238600e+00,0.000000e+00,
-1.238500e+00,0.000000e+00,
-1.238400e+00,0.000000e+00,
-1.238300e+00,0.000000e+00,
-1.238200e+00,0.000000e+00,
-1.238100e+00,0.000000e+00,
-1.238000e+00,0.000000e+00,
-1.237900e+00,0.000000e+00,
-1.237800e+00,0.000000e+00,
-1.237700e+00,-2.000000e-02,
-1.237600e+00,0.000000e+00,
-1.237500e+00,0.000000e+00,
-1.237400e+00,0.000000e+00,
-1.237300e+00,0.000000e+00,
-1.237200e+00,0.000000e+00,
-1.237100e+00,-2.000000e-02,
-1.237000e+00,0.000000e+00,
-1.236900e+00,-2.000000e-02,
-1.236800e+00,0.000000e+00,
-1.236700e+00,0.000000e+00,
-1.236600e+00,0.000000e+00,
-1.236500e+00,0.000000e+00,
-1.236400e+00,0.000000e+00,
-1.236300e+00,0.000000e+00,
-1.236200e+00,0.000000e+00,
-1.236100e+00,0.000000e+00,
-1.236000e+00,0.000000e+00,
-1.235900e+00,0.000000e+00,
-1.235800e+00,-2.000000e-02,
-1.235700e+00,0.000000e+00,
-1.235600e+00,-2.000000e-02,
-1.235500e+00,0.000000e+00,
-1.235400e+00,0.000000e+00,
-1.235300e+00,-2.000000e-02,
-1.235200e+00,0.000000e+00,
-1.235100e+00,-2.000000e-02,
-1.235000e+00,-2.000000e-02,
-1.234900e+00,0.000000e+00,
-1.234800e+00,-2.000000e-02,
-1.234700e+00,0.000000e+00,
-1.234600e+00,0.000000e+00,
-1.234500e+00,0.000000e+00,
-1.234400e+00,0.000000e+00,
-1.234300e+00,-2.000000e-02,
-1.234200e+00,0.000000e+00,
-1.234100e+00,0.000000e+00,
-1.234000e+00,0.000000e+00,
-1.233900e+00,-2.000000e-02,
-1.233800e+00,0.000000e+00,
-1.233700e+00,0.000000e+00,
-1.233600e+00,0.000000e+00,
-1.233500e+00,0.000000e+00,
-1.233400e+00,-2.000000e-02,
-1.233300e+00,0.000000e+00,
-1.233200e+00,0.000000e+00,
-1.233100e+00,0.000000e+00,
-1.233000e+00,0.000000e+00,
-1.232900e+00,0.000000e+00,
-1.232800e+00,0.000000e+00,
-1.232700e+00,0.000000e+00,
-1.232600e+00,0.000000e+00,
-1.232500e+00,0.000000e+00,
-1.232400e+00,-2.000000e-02,
-1.232300e+00,0.000000e+00,
-1.232200e+00,0.000000e+00,
-1.232100e+00,-2.000000e-02,
-1.232000e+00,0.000000e+00,
-1.231900e+00,0.000000e+00,
-1.231800e+00,-2.000000e-02,
-1.231700e+00,0.000000e+00,
-1.231600e+00,0.000000e+00,
-1.231500e+00,0.000000e+00,
-1.231400e+00,0.000000e+00,
-1.231300e+00,0.000000e+00,
-1.231200e+00,0.000000e+00,
-1.231100e+00,0.000000e+00,
-1.231000e+00,0.000000e+00,
-1.230900e+00,-2.000000e-02,
-1.230800e+00,0.000000e+00,
-1.230700e+00,0.000000e+00,
-1.230600e+00,0.000000e+00,
-1.230500e+00,0.000000e+00,
-1.230400e+00,0.000000e+00,
-1.230300e+00,0.000000e+00,
-1.230200e+00,2.000000e-02,
-1.230100e+00,0.000000e+00,
-1.230000e+00,0.000000e+00,
-1.229900e+00,0.000000e+00,
-1.229800e+00,0.000000e+00,
-1.229700e+00,0.000000e+00,
-1.229600e+00,-2.000000e-02,
-1.229500e+00,0.000000e+00,
-1.229400e+00,0.000000e+00,
-1.229300e+00,0.000000e+00,
-1.229200e+00,0.000000e+00,
-1.229100e+00,0.000000e+00,
-1.229000e+00,0.000000e+00,
-1.228900e+00,0.000000e+00,
-1.228800e+00,0.000000e+00,
-1.228700e+00,0.000000e+00,
-1.228600e+00,0.000000e+00,
-1.228500e+00,0.000000e+00,
-1.228400e+00,-2.000000e-02,
-1.228300e+00,-2.000000e-02,
-1.228200e+00,0.000000e+00,
-1.228100e+00,0.000000e+00,
-1.228000e+00,0.000000e+00,
-1.227900e+00,0.000000e+00,
-1.227800e+00,0.000000e+00,
-1.227700e+00,0.000000e+00,
-1.227600e+00,0.000000e+00,
-1.227500e+00,0.000000e+00,
-1.227400e+00,0.000000e+00,
-1.227300e+00,-2.000000e-02,
-1.227200e+00,0.000000e+00,
-1.227100e+00,0.000000e+00,
-1.227000e+00,0.000000e+00,
-1.226900e+00,0.000000e+00,
-1.226800e+00,0.000000e+00,
-1.226700e+00,0.000000e+00,
-1.226600e+00,0.000000e+00,
-1.226500e+00,-2.000000e-02,
-1.226400e+00,0.000000e+00,
-1.226300e+00,2.000000e-02,
-1.226200e+00,-2.000000e-02,
-1.226100e+00,0.000000e+00,
-1.226000e+00,0.000000e+00,
-1.225900e+00,0.000000e+00,
-1.225800e+00,0.000000e+00,
-1.225700e+00,-2.000000e-02,
-1.225600e+00,-2.000000e-02,
-1.225500e+00,0.000000e+00,
-1.225400e+00,0.000000e+00,
-1.225300e+00,0.000000e+00,
-1.225200e+00,0.000000e+00,
-1.225100e+00,0.000000e+00,
-1.225000e+00,0.000000e+00,
-1.224900e+00,0.000000e+00,
-1.224800e+00,0.000000e+00,
-1.224700e+00,0.000000e+00,
-1.224600e+00,0.000000e+00,
-1.224500e+00,0.000000e+00,
-1.224400e+00,-2.000000e-02,
-1.224300e+00,0.000000e+00,
-1.224200e+00,0.000000e+00,
-1.224100e+00,0.000000e+00,
-1.224000e+00,0.000000e+00,
-1.223900e+00,0.000000e+00,
-1.223800e+00,-2.000000e-02,
-1.223700e+00,-2.000000e-02,
-1.223600e+00,0.000000e+00,
-1.223500e+00,0.000000e+00,
-1.223400e+00,0.000000e+00,
-1.223300e+00,0.000000e+00,
-1.223200e+00,0.000000e+00,
-1.223100e+00,0.000000e+00,
-1.223000e+00,0.000000e+00,
